id,name,type
kingsitcome,1303553,40.0
2185727,1303553,50.0
2911366,1303553,40.0
plastictreeman,1303553,50.0
1294054,1303553,40.0
46682134,1303553,40.0
maccrazy,1303553,50.0
58863205,1303553,50.0
seehee,1303553,20.0
randidianying,1303553,40.0
68427316,1303553,50.0
COCOCOQUEEN,1303553,40.0
57861874,1303553,10.0
yiqiu,1303553,50.0
craigga,1303553,50.0
89451365,1303553,40.0
1535266,1303553,50.0
colorfulake,1303553,40.0
zhuanchengluguo,1303553,40.0
shitzhu,1303553,40.0
2283061,1303553,40.0
4597338,1303553,40.0
nuonuoqin,1303553,40.0
ruthchai,1303553,40.0
53449689,1303553,50.0
daffie,1303553,40.0
1159296,1303553,50.0
57523661,1303553,50.0
53470193,1303553,50.0
kk027105039,1303553,40.0
50402306,1303553,30.0
Elsa-Young,1303553,30.0
nianzi123456,1303553,40.0
55504631,1303553,40.0
mikiyoo6,1303553,40.0
152833029,1303553,40.0
nicole_hua,1303553,40.0
64249507,1303553,50.0
piggyrosa,1303553,40.0
121579323,1303553,30.0
leahahaha,1303553,50.0
4627124,1303553,50.0
dongfangxiayu,1303553,50.0
1133241,1303553,40.0
cwyjsw,1303553,50.0
141745650,1303553,40.0
duduxiongzhifu,1303553,50.0
125622683,1303553,40.0
76496998,1303553,50.0
baiyanliao,1303553,40.0
amushi,1303553,40.0
1717708,1303553,40.0
2161666,1303553,30.0
vincente,1303553,40.0
43961392,1303553,40.0
paforever,1303553,40.0
Llewoen,1303553,50.0
longlongtime,1303553,50.0
masaikejun,1303553,40.0
84218397,1303553,20.0
35076658,1303553,40.0
appletri,1303553,50.0
direvil,1303553,40.0
57679372,1303553,40.0
1403754,1303553,50.0
felitsa,1303553,40.0
1264566,1303553,40.0
162536722,1303553,50.0
voilalilas,1303553,50.0
JackMcfarland,1303553,50.0
hugowai,1303553,50.0
73110105,1303553,40.0
conanxin,1303553,40.0
erickyee,1303553,40.0
182213150,1303553,50.0
finow,1303553,50.0
aixijiao,1303553,50.0
noahsart,1303553,40.0
FAKENI,1303553,50.0
107561388,1303553,50.0
ssstttooo,1303553,40.0
makulli,1303553,40.0
tangweijie,1303553,40.0
freckleswang,1303553,40.0
tomshiwo,1303553,50.0
147353927,1303553,40.0
40201382,1303553,40.0
coldmountain_,1303553,50.0
lsh1,1303553,40.0
163762211,1303553,40.0
97646535,1303553,40.0
81172221,1303553,50.0
72684898,1303553,50.0
hsupurr,1303553,50.0
125317173,1303553,50.0
susimai,1303553,40.0
wangzhy,1303553,40.0
144860895,1303553,40.0
zeldacrap,1303553,50.0
45857912,1303553,40.0
127943875,1303553,30.0
69311644,1303553,30.0
B612minmin,1291546,50.0
qfy,1291546,50.0
beiliya,1291546,50.0
rachel-rachel,1291546,50.0
jimo,1291546,40.0
GariberZyo,1291546,50.0
fengxueting,1291546,50.0
kingfish,1291546,50.0
aixiaoke,1291546,50.0
Jane_1-29,1291546,50.0
tjz230,1291546,50.0
wenzel,1291546,50.0
HiddenParadise,1291546,50.0
JulyChan,1291546,50.0
bighead,1291546,40.0
benjamin-linus,1291546,50.0
ryyy,1291546,50.0
fish_zhao,1291546,50.0
1723626,1291546,50.0
CammyWhite,1291546,40.0
171513759,1291546,40.0
3540441,1291546,50.0
sophie-z,1291546,50.0
othellawoo,1291546,50.0
microblue,1291546,40.0
2049622,1291546,20.0
Ink_Regina,1291546,50.0
icancu,1291546,50.0
AN7wangleai,1291546,50.0
babyblue,1291546,50.0
coffeejikou,1291546,50.0
154019316,1291546,50.0
body_electric,1291546,50.0
aleckplayer,1291546,40.0
itzhaoxiangyu,1291546,50.0
orlandoding,1291546,50.0
172705882,1291546,40.0
smily0119,1291546,50.0
sophie0325,1291546,50.0
hexiaoling,1291546,50.0
2682599,1291546,50.0
148179414,1291546,50.0
Uvo,1291546,50.0
155704359,1291546,40.0
LadyInSatin,1291546,50.0
ctt19950905,1291546,50.0
yeyetutu,1291546,50.0
velvetmomoko,1291546,50.0
connie_326,1291546,50.0
huhu1999,1291546,20.0
145501732,1291546,50.0
153183067,1291546,50.0
vivipico,1291546,50.0
152930642,1291546,50.0
151135671,1291546,50.0
luxifaer,1291546,40.0
171308410,1291546,40.0
luzhiyu,1291546,50.0
172458838,1291546,40.0
onegirl,1291546,20.0
153106464,1291546,50.0
48732344,1291546,20.0
zyl622,1291546,50.0
153199964,1291546,50.0
62675594,1291546,50.0
yuanchanggeng,1291546,40.0
152658927,1291546,50.0
169152659,1291546,40.0
150292300,1291546,50.0
grace7366,1291546,50.0
60198364,1291546,50.0
169169663,1291546,40.0
172077714,1291546,50.0
2431044,1291546,50.0
152561400,1291546,50.0
yemamayemama,1291546,50.0
Nokia95,1291546,50.0
104118815,1291546,50.0
lingrui1995,1291546,50.0
171272098,1291546,50.0
conanemily,1291546,50.0
86208468,1291546,50.0
pingguohongle,1291546,50.0
diewithme,1291546,50.0
169109656,1291546,50.0
155394266,1291546,40.0
96404793,1291546,50.0
155986714,1291546,50.0
ruo1996,1291546,50.0
163942967,1291546,50.0
155737527,1291546,50.0
unarcenciel,1291546,50.0
172495174,1291546,50.0
153843683,1291546,50.0
Over5,1291546,50.0
156144964,1291546,50.0
69290051,1291546,50.0
149120019,1291546,50.0
139532850,1291546,50.0
colintide,1291546,50.0
163226117,1291546,40.0
172426353,1291546,50.0
156260866,1291546,50.0
liusuer,1291546,50.0
139611792,1291546,50.0
147094621,1291546,50.0
156941004,1291546,50.0
gymfsshmao,1291546,50.0
172350963,1291546,40.0
CyberKnight,1291546,50.0
173893000,1291546,50.0
151621608,1291546,50.0
172453309,1291546,50.0
172655625,1291546,40.0
60599665,1291546,50.0
xilouchen,1291546,50.0
angle223,1291546,50.0
songjunvip,1291546,50.0
SELVEN,1291546,50.0
177253410,1291546,50.0
146197946,1291546,40.0
57451687,1291546,50.0
51415144,1291546,50.0
linulaoyao,1291546,50.0
133816177,1291546,50.0
170332769,1291546,50.0
51061132,1291546,50.0
172360216,1291546,50.0
157237265,1291546,50.0
13419259,1291546,50.0
153950189,1291546,50.0
73056364,1291546,50.0
174057527,1291546,50.0
156353970,1291546,50.0
146074764,1291546,40.0
130069436,1291546,50.0
158123544,1291546,40.0
150238197,1291546,30.0
153935526,1291546,50.0
longzheking,1291546,50.0
152040248,1291546,50.0
172656583,1291546,50.0
168467329,1291546,50.0
128135194,1291546,50.0
60504625,1291546,50.0
96419654,1291546,50.0
xiaojia86,1291546,50.0
ocean_kwai,1291546,50.0
quanzhouren,1291546,50.0
suuunino,1291546,50.0
psychocandy,1291546,10.0
157393043,1291546,50.0
57542378,1291546,50.0
chunsanshi,1291546,30.0
157243989,1291546,40.0
160870609,1291546,40.0
169118555,1291546,50.0
148394577,1291546,40.0
lsilence104,1291546,50.0
145218560,1291546,50.0
65569388,1291546,50.0
155618809,1291546,40.0
163012930,1291546,50.0
rebekah,1291546,50.0
136505664,1291546,50.0
loyoyo_O,1291546,50.0
drunkdoggy,1291546,50.0
shirleyly,1291546,50.0
158629236,1291546,50.0
139406622,1291546,50.0
3102809,1291546,50.0
thinkingmind,1291546,50.0
adakenndy,1291546,50.0
147584043,1291546,50.0
shelley0718,1291546,20.0
14405985,1291546,50.0
49503327,1291546,50.0
bluegrid,1291546,50.0
172055431,1291546,40.0
174127351,1291546,40.0
lm498521969,1291546,50.0
2175505,1291546,20.0
vividtime,1291546,50.0
159406773,1291546,50.0
71950945,1291546,50.0
yangchangyi520,1291546,40.0
158679347,1291546,50.0
160754466,1291546,50.0
kate1138,1291546,10.0
2933944,1291546,10.0
66428405,1291546,50.0
144040953,1291546,50.0
130420558,1291546,50.0
160848956,1291546,50.0
WendiMurdoch,1291546,20.0
34347136,1291546,50.0
172649395,1291546,50.0
131953600,1291546,50.0
RongFuYiTai6,1291546,50.0
yoo_long,1291546,50.0
yellowmoonbird,1291546,50.0
tannin,1291546,50.0
147190792,1291546,50.0
159159843,1291546,40.0
kidneytopo,1291546,30.0
rxd30010,1291546,50.0
159360371,1291546,50.0
70240504,1291546,50.0
leo1983,1291546,50.0
hdjjys,1291546,30.0
problemchildren,1291546,50.0
172427040,1291546,40.0
r9ronaldo,1291546,30.0
IAmSoVain,1291546,50.0
144045833,1291546,50.0
kejinlong,1300958,40.0
58930883,1300958,30.0
kangbaohong,1300958,40.0
luzhiyu,1300958,50.0
darkwood,1300958,50.0
flowermumu,1300958,40.0
HiddenParadise,1300958,40.0
babulliu,1300958,50.0
misterinfamous,1300958,40.0
little_cupid,1300958,50.0
42222694,1300958,50.0
64544029,1300958,30.0
noire,1300958,40.0
coney321,1300958,40.0
wanger0619,1300958,50.0
vivifyvivi,1300958,40.0
1070688,1300958,30.0
72520254,1300958,20.0
zlqysct,1300958,40.0
3718831,1294005,40.0
nuonuoqin,1294005,40.0
MECCA,1294005,40.0
dinosaurs,1294005,50.0
enchanted13,1294005,50.0
yellowmoonbird,1294005,40.0
140649606,1294005,40.0
21032255,1294005,40.0
clarekarma,1294005,30.0
SunnyCheung.,1294005,40.0
145577008,1294005,50.0
terenceyibo,1294005,50.0
vivifyvivi,1294005,40.0
58863205,1294005,50.0
1517980,1294005,40.0
ydyie,1294005,30.0
babydog,1294005,20.0
FFrainbow,1294005,40.0
lamber,1294005,30.0
haleyrink1897,1294005,50.0
lmyyeer,1294005,50.0
wusequanwei,1294005,40.0
liuheng0826,1294005,30.0
m37157,1294005,40.0
1875486,1294005,30.0
Jensen4ever,1294005,40.0
jinjidexiong,1294005,40.0
Edwood,1294005,30.0
spiky1920,1294005,40.0
samsoon,1294005,40.0
122226208,1294005,40.0
Chris_Martin,1294005,40.0
40504340,1294005,50.0
50732750,1294005,50.0
Comel.Dyx,1294005,40.0
NapCote,1294005,40.0
57832175,1294005,40.0
67727072,1294005,40.0
alei7774,1294005,30.0
62678350,1294005,30.0
zhulinzhao,1294005,40.0
75805315,1294005,40.0
xy5377,1294005,50.0
x_dodo,1294005,40.0
92463984,1294005,30.0
wallscat,1294005,30.0
Total-recall,1294005,30.0
2197858,1294005,40.0
COCOCOQUEEN,1294005,40.0
78591451,1294005,40.0
25128855,1294005,30.0
57999912,1294005,40.0
2185727,1294005,40.0
flyfuck,1294005,50.0
1847624,1294005,30.0
152833029,1294005,40.0
125629237,1294005,40.0
64326764,1294005,50.0
73619061,1294005,40.0
xfdzl,1294005,40.0
74141296,1294005,40.0
kickyourleg,1294005,40.0
55504631,1294005,30.0
caoshiwei,1294005,40.0
beyork,1294005,50.0
50417951,1294005,40.0
58531081,1294005,50.0
47241007,1294005,40.0
Kristie0719,1294005,50.0
plumcarp,1294005,50.0
yanxxin,1294005,40.0
70129344,1294005,40.0
omycaptain,1294005,40.0
summermayfly,1294005,30.0
129274258,1294005,30.0
2752876,1294005,50.0
2207213,1294005,50.0
pangtoufeng,1294005,30.0
143290078,1294005,40.0
happybeibei,1294005,30.0
107561388,1294005,40.0
143166669,1294005,40.0
j_s2003,1294005,40.0
147353927,1294005,40.0
140388260,1294005,50.0
guo_xu,1294005,50.0
153743269,1294005,40.0
60628173,1294005,40.0
2141072,1294005,40.0
mereth,1294005,40.0
82325770,1294005,40.0
90624635,1294005,50.0
3094520,1294005,50.0
156617867,1294005,40.0
138660941,1294005,40.0
54201463,1294005,30.0
AAAxiaowei,1294005,40.0
Makoto614,1294005,30.0
149867586,1294005,30.0
3529035,1294005,40.0
donnil,1294005,50.0
1159296,1294005,40.0
40238330,1294005,50.0
ambermoring,1294005,40.0
yannyh,1294005,30.0
Sasameyuki,1294005,40.0
107437673,1294005,50.0
73110105,1294005,40.0
Silvery0419,1294005,50.0
68799111,1294005,50.0
3934917,1294005,30.0
57562576,1294005,40.0
thick-coarse,1294005,30.0
122531805,1294005,40.0
harae,1294005,50.0
XXXXXXXXXXXXXXL,1294005,50.0
joan19762002,1294005,40.0
141745650,1294005,30.0
54107659,1294005,30.0
ao4paradise,1294005,40.0
3554996,1294005,30.0
evenchen,1294005,50.0
weiduo,1294005,50.0
40335342,1294005,40.0
yoyoleung,1294005,50.0
121861331,1294005,50.0
fanfan-April,1294005,40.0
68485264,1294005,50.0
teamme2,1294005,50.0
150387127,1294005,40.0
1524701,1294005,40.0
51035274,1294005,50.0
Naomiwatts-2006,1294005,50.0
2856812,1294005,40.0
hong526653838,1294005,50.0
79284978,1294005,40.0
93731121,1294005,50.0
2786521,1294005,40.0
aiweisen,1294005,50.0
103893318,1294005,40.0
47881141,1294005,50.0
52112538,1294005,20.0
151943739,1294005,40.0
88643356,1294005,50.0
139054244,1294005,40.0
arapallas,1294005,40.0
dajusha,1294005,40.0
27643874,1294005,40.0
66892510,1294005,30.0
126745018,1294005,50.0
132884101,1294005,30.0
138833580,1294005,40.0
91112318,1294005,40.0
182624829,1294005,40.0
huangjunlin172,1294005,30.0
7101323,1294005,40.0
1729609,1294005,50.0
64447814,1294005,40.0
89145519,1294005,40.0
oranjee,1294005,50.0
181170529,1294005,40.0
nineveh,1294005,40.0
69345678,1294005,40.0
JRonger,1294005,10.0
156478188,1294005,50.0
suicideclub,1294005,50.0
174031778,1294005,30.0
huiverci,1294005,40.0
148922831,1294005,50.0
60828697,1294005,30.0
124517451,1294005,50.0
138688789,1294005,40.0
144936661,1294005,40.0
174479931,1294005,40.0
jonathanzen,1294005,40.0
93403767,1294005,40.0
78640879,1294005,30.0
risenh,1294005,20.0
137660070,1294005,40.0
bzysbhaha,1294005,10.0
Huxinghang510,1294005,50.0
WeiHuanli,1294005,40.0
132276307,1294005,50.0
57180102,1294005,40.0
synrhine,1294005,40.0
145638857,1294005,40.0
whitehead,1294005,30.0
70293976,1294005,30.0
3959803,1294005,40.0
54166163,1294005,30.0
75691229,1294005,50.0
daffie,1294005,30.0
126791173,1294005,40.0
60249037,1294005,30.0
smzlive_,1294005,30.0
luv_scjbaby,1294005,40.0
134171030,1294005,50.0
1861690,1294005,50.0
64864169,1294005,30.0
139514581,1294005,40.0
liyang9609,1294005,40.0
bluesir,1294005,40.0
47977808,1294005,50.0
jywpl,1306559,50.0
tjz230,1306559,40.0
kangbaohong,1306559,40.0
conanemily,1306559,50.0
64172361,1306559,50.0
haohe1988,1306559,40.0
misterinfamous,1306559,40.0
vivifyvivi,1306559,40.0
cabaret,1306559,50.0
xingzhe99,1306559,50.0
liumanglai,1306559,50.0
39690610,1306559,50.0
1532705,1306559,50.0
mufanxuanji,1306559,40.0
2577087,1306559,40.0
Megan34,1306559,40.0
luzhiyu,1306559,50.0
babulliu,1306559,50.0
2352053,1306559,40.0
yalindongdong,1306559,40.0
kidneytopo,1306559,50.0
1468174,1306559,50.0
yvonnessm,1306559,50.0
little_cupid,1306559,50.0
wuxinsz,1306559,40.0
luhua,1306559,40.0
46389146,1306559,30.0
Mannialanck,1306559,40.0
2252653,1306559,40.0
46195773,1306559,40.0
eric_iiw,1306559,40.0
nowhereelse,1306559,30.0
fox2100st,1306559,40.0
44733365,1306559,40.0
day999818road,1306559,50.0
43594688,1306559,30.0
lostoldboy,1306559,40.0
longzheking,1306559,40.0
42222694,1306559,40.0
45278107,1306559,30.0
PandaMovieMusic,1306559,40.0
bluegrid,1306559,40.0
2434887,1306559,40.0
elphantsita,1306559,50.0
65920647,1306559,40.0
m37157,1306559,50.0
zhaimozi,1306559,40.0
Comel.Dyx,1306559,50.0
crims,1306559,50.0
ydyie,1306559,50.0
52600336,1306559,50.0
oSalome,1306559,40.0
deardearvan,1306559,50.0
qsxmq,1306559,50.0
lamber,1306559,30.0
shih,1306559,40.0
pigpearl,1306559,50.0
ponds,1306559,40.0
58930883,1306559,40.0
33230811,1306559,50.0
Black_Tulip,1306559,40.0
62902695,1306559,40.0
Zazai,1306559,50.0
74867554,1306559,50.0
summermayfly,1306559,40.0
takumiya,1306559,40.0
58244021,1306559,40.0
phoenix43,1306559,40.0
joyeejoyee,1306559,40.0
59771378,1306559,40.0
zhegehaizi,1306559,40.0
148259124,1306559,40.0
wusequanwei,1306559,40.0
43866584,1306559,40.0
fengjiansun,1306559,50.0
luerdelphic,1306559,50.0
yellowmoonbird,1306559,40.0
64249507,1306559,40.0
its90,1306559,50.0
colinpark,1306559,50.0
2853604,1306559,40.0
2789355,1306559,40.0
l592864429,1306559,50.0
36941035,1306559,40.0
imagefly,1306559,40.0
73046958,1306559,40.0
diyizhang,1306559,50.0
baozha,1306559,50.0
qmpzt,1306559,40.0
glorymanutd,1306559,50.0
2038558,1306559,50.0
15401327,1306559,50.0
40198971,1306559,50.0
cliosong,1306559,50.0
77869650,1306559,50.0
dyq930211,1306559,40.0
iloveperfect,1306559,30.0
BINARYUN,1306559,50.0
DJ.dream,1306559,40.0
missixyujun,1306559,50.0
iear,1306559,40.0
tudoumao,1306559,40.0
yummyzuo,1306559,50.0
HERE,1306559,50.0
hjt8844,1306559,50.0
fontain,1306559,50.0
Illiteracyyy,1306559,40.0
klakt,1306559,50.0
4075446,1306559,40.0
china_xie,1306559,40.0
pipituliuliu,1306559,40.0
IvanLaw7,1306559,40.0
103113112,1306559,40.0
mrsmsr,1306559,30.0
75940485,1306559,50.0
oovoov,1306559,50.0
4051316,1306559,40.0
54231597,1306559,30.0
XIAO.A.DAI,1306559,40.0
zuyueodd,1306559,50.0
1413100,1306559,50.0
52744740,1306559,50.0
blueeyesma,1306559,50.0
71076703,1306559,40.0
grbzywg,1306559,40.0
draco1892,1306559,40.0
57999912,1306559,30.0
62734087,1306559,40.0
3927980,1306559,40.0
renyouy,1306559,50.0
45543286,1306559,50.0
chiyouchiyou,1306559,40.0
70702846,1306559,50.0
COCOCOQUEEN,1306559,40.0
kjh123frog,1306559,50.0
jinxiangyi,1306559,40.0
jijiayu,1306559,50.0
craigga,1306559,30.0
48982392,1306559,50.0
RIVERT,1306559,40.0
yangqiaohe,1306559,40.0
qingbaba,1306559,40.0
DX-33,1306559,50.0
snoopyyer,1306559,50.0
tobeaway,1306559,20.0
iamanthony,1306559,40.0
114890297,1306559,40.0
zhuzhuzhu1990,1306559,40.0
Uroboros,1306559,50.0
yrh,1306559,50.0
44670712,1306559,40.0
2504153,1306559,40.0
shiyuyang0813,1306559,50.0
PulpPaprika,1306559,40.0
luomengdie,1306559,40.0
50779124,1306559,50.0
68825809,1306559,40.0
meowarrier,1306559,40.0
139587725,1306559,50.0
45024406,1306559,50.0
cyns17,1306559,40.0
apple_wild,1306559,40.0
Pengjianjun,1306559,50.0
1023147,1306559,30.0
monicawhen,1306559,40.0
JackMcfarland,1306559,50.0
alnzs,1306559,50.0
diwulun,1306559,50.0
70129344,1306559,40.0
niba,1306559,50.0
156014382,1306559,50.0
rockyao1986,1306559,50.0
desturic,1306559,50.0
2116753,1306559,40.0
121933130,1306559,40.0
yourbestofjoy,1306559,40.0
runqueen,1306559,50.0
muyuxiaoxiao,1306559,50.0
69807491,1306559,50.0
4627124,1306559,40.0
liulull,1306559,30.0
zhiyuanjushi,1306559,40.0
XF44,1306559,50.0
jessedong,1306559,40.0
kingiknow,1306559,40.0
131861906,1306559,50.0
80075921,1306559,50.0
135958354,1306559,50.0
Inna.715,1306559,50.0
xysjou,1306559,50.0
hdjjys,1306559,50.0
4098278,1306559,40.0
43338884,1306559,50.0
40241549,1306559,40.0
BlindwolfHyn,1306559,30.0
179395173,1306559,50.0
wudaoxing,1306559,40.0
lumins,1306559,40.0
68427316,1306559,50.0
141745650,1306559,40.0
59289474,1306559,50.0
66479915,1306559,40.0
spaceman,1306559,50.0
esterhazy,1306559,50.0
129113668,1306559,40.0
72626968,1306559,30.0
Blingbling,1292792,40.0
anniesea,1292792,50.0
xilouchen,1292792,20.0
likacarmen,1292792,40.0
zishuiyilan,1292792,40.0
whyshadow,1292792,50.0
run11run,1292792,40.0
zoe14,1292792,50.0
beiliya,1292792,40.0
xiaopunk,1292792,40.0
seeme,1292792,40.0
Chery,1292792,30.0
tjz230,1292792,40.0
Nokia95,1292792,40.0
3540441,1292792,50.0
Black_Tulip,1292792,40.0
conanemily,1292792,40.0
myonlysummer,1292792,40.0
cabaret,1292792,40.0
50060410,1292792,40.0
134030382,1292792,30.0
rebekah,1292792,50.0
ghostinyourskin,1292792,50.0
chen1988,1292792,40.0
selinalyons,1292792,50.0
connie_326,1292792,50.0
zhangzongqian,1292792,50.0
nezhaboy,1292792,50.0
zhangdazhui,1292792,50.0
also57,1292792,40.0
michaelwu1988,1292792,50.0
Fierydragon,1292792,30.0
PandaMovieMusic,1292792,40.0
novich,1292792,40.0
ocean_kwai,1292792,50.0
haoyingqivrfan,1292792,30.0
melody1971,1292792,40.0
Zen.L,1292792,50.0
ruo1996,1292792,50.0
feiyingli,1292792,50.0
vivien_princess,1292792,30.0
133811221,1292792,30.0
misterinfamous,1292792,40.0
lanesecret,1292792,50.0
nongnong424,1292792,50.0
145577008,1292792,40.0
oops_boris,1292792,50.0
2896376,1292792,30.0
63118928,1292792,50.0
coffeejikou,1292792,40.0
seonlady,1292792,40.0
MagicK,1292792,40.0
2456223,1292792,50.0
helloivan,1292792,50.0
benzer,1292792,40.0
1354853,1292792,50.0
movie007wn,1292792,40.0
73046958,1292792,40.0
52671613,1292792,40.0
agean,1292792,40.0
alivenotdead,1292792,30.0
KaR_eN,1292792,50.0
bladeofgrass,1292792,50.0
47974911,1292792,40.0
BandOfOutsider,1292792,40.0
157425097,1292792,50.0
40241549,1292792,50.0
DaisyNYC,1292792,50.0
ghostwanderer,1292792,40.0
lula,1292792,40.0
chiarachan,1292792,50.0
ofo,1292792,50.0
clovernubi,1292792,40.0
wangmei,1292792,30.0
Akinodoki,1292792,30.0
Nolita1121,1292792,30.0
43356588,1292792,30.0
angle223,1292792,50.0
46511600,1292792,40.0
3924193,1292792,40.0
bangle,1292792,40.0
kymme,1292792,50.0
hewenxinghl,1292792,40.0
4242799,1292792,30.0
xingxing9527,1292792,30.0
xianxianchen,1292792,40.0
57803183,1292792,50.0
pedant,1292792,30.0
1232206,1292792,30.0
plastictreeman,1292792,50.0
june4cat,1292792,50.0
20842351,1292792,50.0
68992870,1292792,30.0
yanyan77,1292792,50.0
dodoblast,1292792,50.0
tomato88,1292792,50.0
annabelleshi,1292792,10.0
guohui1110,1292792,20.0
ophelia99,1292792,40.0
2120916,1292792,50.0
zkaip1,1292792,30.0
CrazyChan,1292792,40.0
ldzy,1292792,40.0
lengleng125,1292792,40.0
wuaibolatu,1292792,40.0
yukino,1292792,40.0
orangesee,1292792,40.0
frejaja,1292792,40.0
4019896,1292792,40.0
75215757,1292792,40.0
lepd,1292792,30.0
Sandal,1292792,30.0
fenris,1292792,40.0
2307180,1292792,50.0
minomino,1292792,50.0
liusuer,1292792,40.0
JamesPound,1292792,30.0
Amostoricher,1292792,50.0
quollynn,1292792,50.0
XyWang13,1292792,40.0
siyannnn,1292792,50.0
93789221,1292792,40.0
2004744,1292792,40.0
arielzhong,1292792,40.0
Adrians,1292792,30.0
38897761,1292792,50.0
nononeonenoneno,1292792,40.0
chinber,1292792,30.0
evilynq,1292792,30.0
suanjuju,1292792,40.0
xubi,1292792,50.0
2730352,1292792,40.0
boom.a.bang,1292792,40.0
46497691,1292792,50.0
mine14996,1292792,50.0
ArtemisHan,1292792,50.0
Just-My-Luck.,1292792,20.0
K-Arthur,1292792,40.0
79221774,1292792,40.0
Madao_D,1292792,40.0
phoebe627,1292792,30.0
sid901113,1292792,50.0
gaoguangguang,1292792,50.0
bearia,1292792,40.0
canroe,1292792,30.0
ChrisZ,1292792,40.0
capwl4,1292792,40.0
zhanmeichen,1292792,30.0
26540404,1292792,30.0
joxxc,1292792,40.0
alwaysbestrong,1292792,40.0
najovia,1292792,40.0
43088236,1292792,30.0
alisa,1292792,50.0
springhall,1292792,50.0
1109141,1292792,40.0
chen113,1292792,40.0
bluesliver,1292792,20.0
63406200,1292792,40.0
nuannuan2you,1292792,30.0
60924881,1292792,40.0
yichen,1292792,40.0
Hysteriac,1292792,20.0
Real_mC,1292792,20.0
5594345,1292792,40.0
38554781,1292792,30.0
33328418,1292792,30.0
lorrain1874,1292792,40.0
47664573,1292792,50.0
3842108,1292792,20.0
dryjjd,1292792,40.0
1508772,1292792,50.0
manjusaka.,1292792,40.0
3023464,1292792,40.0
iautumnleaf,1292792,30.0
Evelyn-Zhou,1292792,50.0
my7day,1292792,40.0
liaozhai,1292792,50.0
tinka,1292792,40.0
sunshinean2000,1292792,50.0
Immanuel.J,1292792,50.0
82400589,1292792,40.0
44562777,1292792,30.0
sidneylumet,1292792,20.0
msghost,1292792,50.0
floralau,1292792,40.0
RonChan,1292792,40.0
2564029,1292792,40.0
justico,1292792,40.0
sunxuezi,1292792,40.0
Milandini,1292792,10.0
susancaine,1292792,50.0
50348765,1292792,40.0
57634132,1292792,40.0
joy.zhu,1292792,40.0
coffeeaddict,1292792,50.0
yijiusisan,1292792,20.0
nightheadzty,1292792,50.0
necesis,1292792,40.0
9881459,1292792,40.0
sophiayou,1292792,50.0
yyq,1292792,40.0
3691765,1292792,10.0
Newidiot,1292792,50.0
littleplanet,1292792,50.0
1031591,1292792,40.0
alice19900831,1292792,50.0
claudiaraxy,1292792,40.0
ntz521,1292792,50.0
afou,1292792,30.0
fuloli,1292792,50.0
fantasy99,1292792,50.0
harriet,1292792,50.0
luzhiyu,1401915,50.0
134509898,1401915,40.0
luhua,1401915,40.0
yfqc24pippo,1401915,50.0
90543489,1401915,40.0
conanemily,1401915,40.0
145577008,1401915,30.0
122720633,1401915,30.0
2849243,1401915,50.0
150078202,1401915,30.0
eason0210,1401915,30.0
Len.,1401915,50.0
zhuyan-1,1401915,50.0
jixiaoshan,1401915,50.0
flowermumu,1401915,40.0
darlingtudai,1401915,40.0
jessedong,1401915,50.0
92463984,1401915,30.0
126877536,1401915,40.0
hitchitsch,1401915,40.0
ruo1996,1401915,40.0
sniperchris,1401915,40.0
dyalan,1401915,40.0
vivien_princess,1401915,30.0
caesarphoenix,1401915,50.0
mufanxuanji,1401915,40.0
ziseshiyue,1401915,50.0
107561388,1401915,50.0
randomforever,1401915,50.0
leiyu8484,1401915,50.0
zhulinzhao,1401915,50.0
cindol,1401915,40.0
hexiaoqin,1401915,40.0
15401327,1401915,40.0
46996433,1401915,30.0
m37157,1401915,40.0
52114041,1401915,30.0
sidneylumet,1401915,40.0
moviefun,1401915,50.0
foxtart,1401915,30.0
40515302,1401915,40.0
zmengli,1401915,40.0
qingbaba,1401915,40.0
donnil,1401915,30.0
yalindongdong,1401915,30.0
LadyInSatin,1401915,40.0
angalny,1401915,40.0
sihsomething,1401915,40.0
limitoflove,1401915,50.0
81769237,1401915,40.0
53869175,1401915,50.0
Troub1eMarker,1401915,40.0
2283061,1401915,50.0
desmond1982,1401915,30.0
cloudy20011128,1401915,30.0
longzheking,1401915,50.0
55365916,1401915,40.0
lovetutu,1401915,50.0
kejinlong,1401915,40.0
3306621,1401915,50.0
xingzhe99,1401915,50.0
3066808,1401915,40.0
3657060,1401915,40.0
lulusphinx,1401915,30.0
merovingianeven,1401915,30.0
rdhm,1401915,40.0
anitaforever,1401915,40.0
BandOfOutsider,1401915,50.0
kinglilychou,1401915,40.0
enchantress,1401915,30.0
kuroneko2002,1401915,50.0
noahsart,1401915,40.0
rubbitU,1401915,50.0
iamanthony,1401915,50.0
fille_v,1401915,50.0
ciaobella,1401915,40.0
47461599,1401915,50.0
ellesmere,1401915,40.0
Ranfeg,1401915,50.0
Nokia95,1401915,40.0
nocturnelee,1401915,40.0
nyserq,1401915,40.0
cold.finger,1401915,50.0
baipang,1401915,40.0
DrinkFlames,1401915,50.0
aspartameeee,1401915,40.0
FK621,1401915,50.0
zlqysct,1401915,50.0
11471768,1401915,50.0
cappuccino-jl,1401915,20.0
C_C--321,1401915,50.0
immnauce,1401915,50.0
hsuperhat,1401915,50.0
maybe520sunshin,1401915,50.0
yellowlantern,1401915,50.0
